<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MMMA.US,D,20251217,000000,25.025,25.025,24.9987,25.02,1106,0
MMMA.US,D,20251218,000000,25.07,25.07,25.03,25.0442,2694,0
MMMA.US,D,20251222,000000,25.07,25.08,25.0552,25.0552,1506,0
MMMA.US,D,20251231,000000,25.07,25.07,25.0652,25.0652,5201,0
MMMA.US,D,20260105,000000,25.1,25.11,25.0835,25.1015,1703,0
MMMA.US,D,20260106,000000,25.1,25.1421,25.1,25.1421,2000,0
MMMA.US,D,20260107,000000,25.22,25.24,25.22,25.24,100,0
MMMA.US,D,20260109,000000,25.26,25.26,25.26,25.26,2001,0
